title,author,price
 类脑模型研究及应用 韩力群 著 计算机控制仿真与人工智能大中专 正版图书籍 北京邮电大学出版社,北京邮电大学出版社,¥47.84
 文明之光精华版 中国好书 吴军著计算机科学书籍浪潮之巅数学之美科技之巅 近现代人类文明史书籍中国通史书籍 人民邮电出版社,吴军,¥117.90
 编译技术 张莉 高等教育出版社9787040463170基于系统能力培养的计算机专业课程建设研究 本科计算机类专业编译技,高等教育出版社,¥48.80
 编译技术 张莉 高等教育出版社9787040463170基于系统能力培养的计算机专业课程建设研究 本科计算机类专业编译技,高等教育出版社,¥47.90
 2册 Python语言程序设计及医学应用 贺向前+Python语言程序设计及医学应用实验指导 马云峰 医药类院校计算机课,高等教育出版社,¥50.00
 方正版 Python程序设计基础 崔晓军 计算机相关专业程序设计类课程专业教材 程序设计书籍 电子工业出版社,电子工业出版社,¥52.16
 UG 10.0 塑料模具设计实例教程 ug nx 10 计算机辅助设计全套教程书籍 结构的建模与分析数控编程书 完全自学,吴爽,¥27.97
 正版 Liux系统管理与服务配置（第2版） 计算机技术 原建伟主编“十四五”高等职业教育计算机类新形态一体化系列教材书籍,原建伟,¥38.00
 操作系统原理教程 第4版 大学教材高等学校计算机科学与技术软件工程 电子信息和自动控制类专业教材书籍 刘美华,电子工业出版社,¥66.00
 正版 UG 10.0 塑料模具设计实例教程 ug nx 10 计算机辅助设计全套教程书籍 结构的建模与分析数控编程书 完,华中科技大学出版社,¥44.10
 【认准正版 量大优惠】2023新书 计算机应用基础 苗苗 基于Windows 10操作系统Office 2016办公软件,电子工业出版社,¥58.00
 国家电网考试资料2023年国网财会类电气类计算机类通信类管理类其他工学类电工类综合知识行测英语历年真题题库书籍中公教育,世界图书出版有限公司,¥201.15
 2022新书 模式分类 原书第2版典藏版 神经网络机器学习数据挖掘进化计算不变量理论隐马尔可夫模型统计学习理论支持向量机,机械工业出版社,¥170.91
 机器学习技术 艾旭升 概率论统计学矩阵论神经网络计算机目标模拟人类的学习活动 高职高专教材书籍 电子工业出版社,电子工业出版社,¥33.60
 单片机技术及应用(中职职业院校机电类专业中高职衔接十三五规划教材)书贺志盈微控制器中等专业学校教材大中专理科计算机书籍,西安出版社,¥34.42
 操作系统原理教程 第4版 大学教材高等学校计算机科学与技术软件工程 电子信息和自动控制类专业教材书籍 刘美华,刘美华,¥59.58
" 【可开发票，量大优惠】2册 大学计算机基础+上机实践教程 七版 7版 何振林,罗奕 普通高等学校计算机类规划书籍 978",北京理工大学出版社,¥112.00
 【全新速发】6417902|正版现货云安全原理与实践 计算机类专业系统能力培养系列 计算机 云安全原理与技术书籍 云安全,陈兴蜀 葛龙,¥54.00
 2021新书 数据库应用开发技术 刘黎志 SQL Server数据库管理书籍 普通高等学校十四五规划计算机类专业特色教材,"刘黎志,吴云韬,牛志梅",¥51.70
 正版书籍 联邦学习杨勇隐私保护数据安全联邦学习定义分类算法系统激励机制计算机科学人工智能机器学习大数据开发人员阅读参考,杨强等,¥75.50
 机器学习技术 艾旭升 概率论统计学矩阵论神经网络计算机目标模拟人类的学习活动 高职高专教材书籍,电子工业出版社,¥53.50
 【正版】正版书籍 Mastercam 2020实例教程（微课版）（计算机基础与实训教材系列）薛山高等院校及各类社会培训机,薛山,¥106.00
 ** UG 10.0 塑料模具设计实例教程 ug nx 10 计算机辅助设计全套教程书籍 结构的建模与分析教材数控编程书,吴爽,¥26.80
 正版书籍 计算机程序设计员 中级中国就业培训技术指导中心 组织编写考试 其他类考试 职业技能鉴定978750458275,中国劳动社会保障出版社,¥45.70
 2022新书 模式分类 原书第2版典藏版 神经网络机器学习数据挖掘进化计算不变量理论隐马尔可夫模型统计学习理论支持向量机,机械工业出版社,¥169.76
 通信原理 第2版 本科研究生电子信息类 琪 杨洁 通信原理基础教程书籍 计算机通信原理技术应用 978712131984,其他,¥49.00
 2册 大学计算机实践教程+大学计算机 周丽娟 纪淑芹 杨海波 高等教育通识类课程教材书籍 9787522616094+9,苏州大学出版社,¥123.64
 图灵数学经典套装（4册）：基础拓扑学修订版+纯数学教程第9版+不等式*2版+矩阵计算第4版 应用数学计算机程序设计类经典,人民邮电出版社,¥296.70
 书籍 电路理论基础 张惠娟 普通高等电气自动化控制电子通信计算机等电类专业教材书籍 9787111676812 机械工业,机械工业出版社,¥65.00
 自学考试教材 自考通历年真题试卷 00051经管类专升本书籍 0051管理系统中计算机应用 2023年大专升本科成人成考,中华工商联合出版社,¥74.40
 文明之光精华版 中国好书 吴军著计算机科学书籍浪潮之巅数学之美科技之巅 近现代人类文明史书籍中国通史书籍 人民邮电正版,吴军,¥63.90
 2022新书 模式分类 原书第2版典藏版 神经网络机器学习数据挖掘进化计算不变量理论隐马尔可夫模型统计学习理论支持向量机,"理查德·O.杜达,皮特·E.哈特,大卫·G.斯托克",¥174.00
 虚拟学术社区中科研人员合作机制 谭春辉 计算机网络通讯专业类 科学正版 9787030722324书籍KX,谭春辉,¥90.10
 【出版社直供】 电路基础 黄学良 大学教材辅导用书 电子电气通信自动计算机类专业基础教程 机械工业出版社 电路自学入门书,黄学良,¥43.58
 正版书籍 Python语言程序设计及医学应用贺向前中国铁道出版社有限公司高等医药类院校计算机课程规划教材大中专教辅参考阅,贺向前,¥42.80
 操作系统原理教程 第4版 大学教材高等学校计算机科学与技术软件工程 电子信息和自动控制类专业教材书籍 刘美华,刘美华,¥65.70
 软件性能测试 分析与调优实践之路 计算机实用软件工程需求分析与系统设计大中专院校计算机类专业教材计算机辅助应用书籍正版,张永清,¥62.80
 正版书籍 互联网+时代立体化计算机组成原理实验教程 2版 二版 高等学校电子信息类专业系列教材书 清华 97873026,迟宗正、赖晓晨,¥50.20
 2023新书 高级路由交换技术与应用 周桐 六宇 计算机类专业核心课程系列教材 9787121452192 计算机网络安,电子工业出版社,¥62.00
 全新正版 EDA技术实用教程:VHDL版 潘松 工学书籍 电子工程电子通信计算机应用计算机类 科学L,潘松，黄继业,¥47.00
 计算思维与大数据基础 高等学校非计算机专业计算机课程教材 9787121419737 计算思维通识教育类课程教材书籍 尹,电子工业出版社,¥31.50
 正版书籍 电子系统设计与创新基础技术训练教程徐成张洪杰信息类专业计算机系统硬件软件及其应用实践性课程,徐成、张洪杰、钱彭飞、刘峰、方恺晴、况玲、韦理静,¥67.20
 全新** UG 10.0 塑料模具设计实例教程 ug x 10 计算机辅助设计全套教程书籍 结构的建模与分析教材数控编程,吴爽,¥28.00
 自学考试教材+自考通真题试卷 00051经管类专升本书籍 0051管理系统中计算机应用 2021年大专升本科成人成考成教,北京燕山出版社,¥57.90
 正版 通信原理 第2版 本科研究生电子信息类 琪 杨洁 通信原理基础教程书籍 计算机通信原理技术应用【正版保证】,王琪,¥40.00
 阿里云运维架构实践秘籍,驻云科技,¥71.50
 2024新书 防火墙项目化实战 基于华为eNSP 熊翌竹 李文静 李祖猛 计算机类技能型理实一体化新形态 清华大学教材书,任卓巨,¥55.70
 Illustrator平面设计与制作（第二版）实训题集 技工院校计算机类专业（中/ 技能层级）中国劳动社会保障出版社正版,中国劳动社会保障出版社,¥20.00
 重庆工商大学计算机专业建设和实践:智能类专业人才培养朱超平 计算机与网络书籍,西南财经大学出版社,¥88.40
 中小学生计算机信息学竞赛题训练培训书籍全9册信息学奥赛一本通关真题分类解析奥林匹克竞赛初赛精讲精练CCF P C++编程,清华大学出版社,¥640.00
 自动控制原理 韩敏 普通高等院校自动化类 电气信息类 电子信息类和计算机类等相关专业教材 经典控制理论 自动控制系统分析,"韩敏、潘学军、席剑辉,,编著",¥44.00
 正版 Spring源码深度解析 第2版 java编程教材 Spring开发入门书籍 电脑网络编程序软件IT技术设计教程,郝佳,¥94.12
 金融数据挖掘与商务智能 Python编程实践谭励商务类专业和计算机类专业本科生或研究生使用清华大学出版社97873026,清华大学出版社,¥60.75
 【可开发票，量大优惠】增强人类 吕家俊 人工智能 混合现实 云计算 智能摄像头 人工智能在计算机视觉领域的应用 学习算法,光明日报出版社,¥48.18
 【认准正版 量大优惠】金融数据挖掘与商务智能 Python编程实践谭励商务类专业和计算机类专业本科生或研究生使用清华大学,清华大学出版社,¥50.00
 通信原理学习辅导与习题详解 宋铁成 高等院校电子信息计算机类专业通信原理课程 9787115586032 人民邮电出版社,人民邮电出版社,¥70.35
 正版计算机程序设计第4四版全国高等医药院校药学类专业第五轮规划教材梁建坤中国医药科技出版社大学教材书籍,中国医药科技出版社,¥54.48
 正版 Spring源码深度解析 第2版 java编程教材 Spring开发入门书籍 电脑网络编程序软件IT技术设计教程,郝佳,¥93.00
 数据结构 第2版第二版 Dat Structure 陈越 高等教育出版社 计算机类专业的专业基础课教材 十二五普通高等教,陈越,¥33.80
 增强人类 吕家俊 人工智能 混合现实 云计算 智能摄像头 人工智能在计算机视觉领域的应用 学习算法机器学习深度学习教程书,吕家俊,¥55.00
 增强人类 吕家俊 人工智能混合现实云计算智能摄像头人工智能在计算机视觉领域的应用 学习算法机器学习深度学习教程书籍,光明日报出版社,¥40.41
 正版 Spring源码深度解析 第2版 java编程教材 Spring开发入门书籍 电脑网络编程序软件IT技术设计教程,郝佳,¥129.00
 中小学生计算机信息学竞赛题训练培训书籍全9册信息学奥赛一本通关真题分类解析奥林匹克竞赛初赛精讲精练CCF CSP C++,刘汝佳,¥808.00
 机械里的科学课全10册 这就是火箭小学生课外阅读书籍科普潜艇汽车飞机无人机船舶高铁计算机机器人科学知识类百科全书 儿童科,上尚印像编,¥68.83
